# generated by reference-checks/aces_ocio_encodings_reference.py, OpenColorIO 2.5.2
# ACEScct / ACEScc (S-2016-001 / S-2014-003)
# columns: kind,in_r,in_g,in_b,out_r,out_g,out_b
# acescct: linear AP1 -> ACEScct (CURVE - ACEScct-LOG_to_LINEAR, inverse)
# acescct_to_ap0: ACEScct -> ACES2065-1 (ACEScct_to_ACES2065-1)
# ap0_to_acescc: ACES2065-1 -> ACEScc (ACEScc_to_ACES2065-1, inverse)
# acescc_to_ap0: ACEScc -> ACES2065-1 (ACEScc_to_ACES2065-1)
acescc_to_ap0,0.55479544,0.49771762,0.44063997,0.8067685,0.49851984,0.24686484
acescc_to_ap0,0.6118729,0.55479544,0.49771762,1.6135383,0.99703944,0.49372992
acescc_to_ap0,0.7260283,0.66895044,0.6118729,6.454144,3.988156,1.9749206
acescc_to_ap0,0.8401833,0.7831058,0.7260283,25.816586,15.952642,7.899669
acescc_to_ap0,1.4679961,1.4109193,1.3538414,52846.055,32654.934,16170.574
acescc_to_ap0,-0.35844782,-0.35844782,-0.35844782,0.0,0.0,0.0
acescc_to_ap0,-0.35844782,-0.35844782,-0.35844782,0.0,0.0,0.0
acescc_to_ap0,-0.35844782,-0.35844782,-0.35844782,0.0,0.0,0.0
acescc_to_ap0,-0.35844782,-0.35844782,-0.35844782,0.0,0.0,0.0
acescc_to_ap0,-0.32619575,-0.34075353,-0.34912536,1.1804043e-05,7.2936905e-06,3.612066e-06
acescc_to_ap0,1.4537398,1.396662,1.3395845,44445.027,27463.557,13599.816
acescc_to_ap0,1.3574103,1.3003324,1.2432549,13796.739,8525.304,4221.691
acescc_to_ap0,0.09130666,0.034229267,-0.022848504,0.0028992733,0.0017915235,0.0008871554
acescc_to_ap0,-0.28240526,-0.31824082,-0.3359149,3.0996584e-05,1.9153418e-05,9.484348e-06
acescc_to_ap0,0.95004654,0.8929688,0.8358913,98.02162,60.569664,29.993818
acescc_to_ap0,0.20852184,0.15144485,0.09436702,0.012036151,0.007437421,0.0036829852
acescc_to_ap0,0.7668101,0.7097326,0.65265477,10.590707,6.5442224,3.2406738
acescc_to_ap0,1.446249,1.3891717,1.3320937,40580.44,25075.545,12417.298
acescc_to_ap0,1.051194,0.9941163,0.93703866,334.79398,206.87666,102.444565
acescc_to_ap0,0.06485316,0.0077755526,-0.04930189,0.0021026747,0.001299288,0.0006434017
acescc_to_ap0,0.84721357,0.7901359,0.7330583,28.117483,17.374376,8.603732
acescc_to_ap0,0.8963244,0.83924663,0.782169,51.049107,31.544363,15.620646
acescc_to_ap0,0.09946968,0.04239223,-0.0146855125,0.0032014109,0.0019782197,0.0009796063
acescc_to_ap0,-0.35328037,-0.3558235,-0.35712522,1.5944623e-06,9.852515e-07,4.8788417e-07
acescc_to_ap0,0.9765758,0.9194983,0.8624207,135.28166,83.59335,41.39518
acescc_to_ap0,0.1162257,0.05914823,0.0020706244,0.003923861,0.0024246385,0.0012006705
